DowntimeKey,Date,MachineKey,ShiftKey,ReasonKey,Downtime Minutes,Stop Count
663,2025-01-07,11,2,2,45.4,2
664,2025-01-07,11,2,3,32.7,1
665,2025-01-07,11,3,10,40.2,1
666,2025-01-07,11,3,7,3.5,1
667,2025-01-07,11,3,3,3.3,1
668,2025-01-07,11,3,1,7.4,1
669,2025-01-07,11,3,2,44.1,1
670,2025-01-07,11,3,8,10.5,1
671,2025-01-07,11,3,6,171.3,1
672,2025-01-07,11,3,4,74.6,1
673,2025-01-07,12,2,8,35.8,3
674,2025-01-07,12,2,3,7.5,1
675,2025-01-07,12,2,4,32.9,1
676,2025-01-08,1,1,4,70.6,1
677,2025-01-08,1,1,1,17.8,1
678,2025-01-08,1,2,2,8.0,1
679,2025-01-08,1,2,7,3.8,1
680,2025-01-08,1,2,1,16.5,2
681,2025-01-08,1,3,3,15.6,1
682,2025-01-08,1,3,2,18.6,1
683,2025-01-08,2,1,6,43.9,1
684,2025-01-08,2,1,1,16.1,2
685,2025-01-08,2,2,1,29.3,3
686,2025-01-08,2,2,3,21.1,1
687,2025-01-08,2,2,5,7.0,1
688,2025-01-08,2,3,1,1.1,1
689,2025-01-08,2,3,3,10.9,1
690,2025-01-08,2,3,7,5.6,1
691,2025-01-08,2,3,2,12.6,1
692,2025-01-08,3,1,2,86.4,2
693,2025-01-08,3,1,4,55.6,2
694,2025-01-08,3,1,5,3.7,1
695,2025-01-08,3,1,3,21.2,1
696,2025-01-08,3,2,2,28.7,1
697,2025-01-08,3,2,1,22.9,1
698,2025-01-08,3,2,8,5.2,1
699,2025-01-08,3,3,2,49.9,2
700,2025-01-08,3,3,3,18.5,1
701,2025-01-08,3,3,1,6.0,1
702,2025-01-08,4,1,3,10.8,1
703,2025-01-08,4,2,1,12.9,2
704,2025-01-08,4,2,3,7.2,1
705,2025-01-08,4,3,2,35.8,1
706,2025-01-08,4,3,4,28.9,1
707,2025-01-08,5,2,3,14.2,1
708,2025-01-08,5,2,1,9.9,2
709,2025-01-08,5,3,3,38.1,2
710,2025-01-08,5,3,4,40.1,1
711,2025-01-08,5,3,1,17.3,1
712,2025-01-08,6,1,1,4.7,1
713,2025-01-08,6,1,3,5.5,1
714,2025-01-08,6,1,4,57.7,1
715,2025-01-08,6,2,1,7.1,2
716,2025-01-08,6,2,2,9.8,1
717,2025-01-08,6,3,4,30.8,1
718,2025-01-08,6,3,2,17.9,1
719,2025-01-08,7,1,2,91.8,3
720,2025-01-08,7,1,5,35.4,1
721,2025-01-08,7,2,1,11.3,2
722,2025-01-08,7,2,5,39.1,1
723,2025-01-08,7,2,2,91.2,2
724,2025-01-08,7,2,3,17.3,2
725,2025-01-08,7,3,6,78.6,3
726,2025-01-08,7,3,5,9.5,1
727,2025-01-08,7,3,1,49.3,3
728,2025-01-08,7,3,3,86.0,2
729,2025-01-08,7,3,8,7.5,1
730,2025-01-08,8,1,2,55.2,3
731,2025-01-08,8,1,8,32.1,1
732,2025-01-08,8,1,4,6.3,1
733,2025-01-08,8,1,5,21.1,1
734,2025-01-08,8,2,2,53.3,3
735,2025-01-08,8,2,5,2.2,1
736,2025-01-08,8,2,1,22.8,2
737,2025-01-08,8,2,3,37.4,2
738,2025-01-08,8,3,1,22.0,2
739,2025-01-08,8,3,2,17.9,1
740,2025-01-08,9,1,4,30.5,1
741,2025-01-08,9,1,1,7.1,1
742,2025-01-08,9,2,2,43.1,1
743,2025-01-08,9,2,6,28.4,1
744,2025-01-08,9,2,1,8.0,1
745,2025-01-08,9,3,1,0.8,1
746,2025-01-08,10,2,6,37.5,1
747,2025-01-08,10,2,1,5.3,1
748,2025-01-08,10,2,5,17.0,1
749,2025-01-08,10,3,1,6.0,1
750,2025-01-08,10,3,4,36.6,1
751,2025-01-08,10,3,3,22.1,1
752,2025-01-08,11,1,2,48.6,3
753,2025-01-08,11,1,8,12.0,1
754,2025-01-08,11,2,5,1.2,1
755,2025-01-08,11,2,4,15.5,1
756,2025-01-08,11,2,6,44.8,2
757,2025-01-08,11,2,7,5.5,1
758,2025-01-08,11,2,2,19.9,1
759,2025-01-08,11,3,4,139.5,4
760,2025-01-08,11,3,5,14.4,1
761,2025-01-08,11,3,1,2.9,1
762,2025-01-08,12,1,4,75.8,1
763,2025-01-08,12,2,1,5.9,1
764,2025-01-08,12,3,2,66.4,1
765,2025-01-08,12,3,3,48.5,2
766,2025-01-09,1,1,1,6.7,1
767,2025-01-09,1,2,1,15.8,2
768,2025-01-09,1,2,3,22.0,1
769,2025-01-09,2,1,1,20.5,2
770,2025-01-09,2,1,3,49.4,2
771,2025-01-09,2,1,5,10.4,1
772,2025-01-09,2,2,3,15.1,1
773,2025-01-09,2,2,1,14.5,2
774,2025-01-09,2,3,3,6.6,1
775,2025-01-09,2,3,4,43.4,1
776,2025-01-09,3,1,4,17.5,1
777,2025-01-09,3,1,1,3.4,1
778,2025-01-09,3,1,2,42.4,2
779,2025-01-09,3,2,2,40.6,2
780,2025-01-09,3,2,1,41.0,4
781,2025-01-09,3,2,8,29.9,3
782,2025-01-09,3,2,3,21.3,1
783,2025-01-09,3,3,5,25.2,1
784,2025-01-09,3,3,1,16.3,2
785,2025-01-09,3,3,3,42.0,1
786,2025-01-09,4,1,7,17.3,1
787,2025-01-09,4,2,1,9.6,1
788,2025-01-09,4,3,10,27.2,1
789,2025-01-09,4,3,2,26.6,2
790,2025-01-09,4,3,4,69.0,1
791,2025-01-09,5,1,1,38.2,3
792,2025-01-09,5,1,4,22.3,1
793,2025-01-09,5,3,5,15.5,1
794,2025-01-09,5,3,2,23.8,1
795,2025-01-09,6,1,4,18.9,1
796,2025-01-09,6,1,2,64.4,2
797,2025-01-09,6,1,8,5.1,1
798,2025-01-09,6,1,1,9.4,1
799,2025-01-09,6,2,3,28.1,1
800,2025-01-09,6,2,2,63.6,2
801,2025-01-09,6,3,3,13.5,1
802,2025-01-09,6,3,2,16.8,1
803,2025-01-09,6,3,6,16.0,2
804,2025-01-09,7,1,1,5.3,1
805,2025-01-09,7,1,2,68.2,2
806,2025-01-09,7,1,8,1.9,1
807,2025-01-09,7,2,2,29.7,1
808,2025-01-09,7,2,1,30.3,4
809,2025-01-09,7,2,3,51.7,2
810,2025-01-09,7,3,8,9.9,2
811,2025-01-09,7,3,1,18.3,2
812,2025-01-09,7,3,4,71.7,2
813,2025-01-09,7,3,6,34.1,1
814,2025-01-09,8,1,2,85.9,4
815,2025-01-09,8,1,3,12.2,1
816,2025-01-09,8,1,1,10.1,1
817,2025-01-09,8,2,8,18.6,1
818,2025-01-09,8,2,3,16.9,1
819,2025-01-09,8,2,2,10.6,1
820,2025-01-09,8,3,3,22.6,2
821,2025-01-09,8,3,5,9.5,1
822,2025-01-09,8,3,1,10.7,2
823,2025-01-09,8,3,2,77.7,1
824,2025-01-09,8,3,7,11.9,1
825,2025-01-09,9,1,3,21.9,1
826,2025-01-09,9,2,2,18.3,1
827,2025-01-09,9,2,3,56.1,2
828,2025-01-09,9,3,10,25.5,1
829,2025-01-09,10,1,4,57.9,1
830,2025-01-09,10,1,3,6.4,1
831,2025-01-09,10,1,2,27.0,1
832,2025-01-09,10,1,7,8.1,1
833,2025-01-09,10,2,1,16.0,2
834,2025-01-09,10,3,1,23.8,3
835,2025-01-09,11,1,4,45.1,2
836,2025-01-09,11,1,6,26.2,1
837,2025-01-09,11,1,3,5.5,1
838,2025-01-09,11,1,1,17.2,2
839,2025-01-09,11,1,7,6.8,1
840,2025-01-09,11,2,2,30.0,1
841,2025-01-09,11,3,2,87.6,3
842,2025-01-09,11,3,4,116.1,1
843,2025-01-09,11,3,8,24.7,1
844,2025-01-09,11,3,5,1.6,1
845,2025-01-09,12,1,7,42.1,1
846,2025-01-09,12,2,1,6.6,1
847,2025-01-09,12,2,2,11.8,1
848,2025-01-09,12,2,8,6.0,1
849,2025-01-09,12,3,8,5.3,1
850,2025-01-10,1,1,9,207.2,1
851,2025-01-10,1,1,2,92.0,2
852,2025-01-10,1,2,4,20.5,1
853,2025-01-10,1,2,8,5.8,1
854,2025-01-10,1,2,2,45.4,1
855,2025-01-10,1,3,3,13.7,1
856,2025-01-10,1,3,8,15.0,1
857,2025-01-10,1,3,2,103.9,2
858,2025-01-10,2,1,5,16.5,1
859,2025-01-10,2,2,5,7.7,1
860,2025-01-10,2,2,4,98.7,1
861,2025-01-10,2,3,3,26.9,1
862,2025-01-10,3,1,8,2.9,1
863,2025-01-10,3,1,1,7.2,3
864,2025-01-10,3,1,3,17.0,1
865,2025-01-10,3,2,1,38.3,3
866,2025-01-10,3,2,2,43.2,2
867,2025-01-10,3,3,1,18.3,3
868,2025-01-10,3,3,2,29.4,3
869,2025-01-10,3,3,4,24.2,1
870,2025-01-10,3,3,8,29.3,1
871,2025-01-10,4,2,2,30.2,1
872,2025-01-10,4,2,1,4.9,1
873,2025-01-10,4,3,2,14.9,1
874,2025-01-10,5,1,2,9.4,1
875,2025-01-10,5,2,1,36.6,2
876,2025-01-10,5,3,10,35.2,1
877,2025-01-10,5,3,3,31.6,1
878,2025-01-10,5,3,6,39.0,1
879,2025-01-10,5,3,1,10.4,1
880,2025-01-10,6,1,2,19.9,1
881,2025-01-10,6,2,1,35.2,4
882,2025-01-10,6,2,2,88.3,2
883,2025-01-10,6,2,4,51.2,1
884,2025-01-10,6,2,6,13.6,1
885,2025-01-10,6,2,5,11.2,1
886,2025-01-10,6,3,2,92.1,2
887,2025-01-10,6,3,5,26.3,2
888,2025-01-10,7,1,1,24.4,3
889,2025-01-10,7,1,6,15.1,1
890,2025-01-10,7,2,2,27.2,1
891,2025-01-10,7,2,3,9.8,1
892,2025-01-10,7,2,1,1.3,1
893,2025-01-10,7,3,5,13.2,1
894,2025-01-10,7,3,3,6.0,1
895,2025-01-10,7,3,7,4.6,1
896,2025-01-10,7,3,2,51.8,1
897,2025-01-10,7,3,1,34.8,4
898,2025-01-10,7,3,4,17.7,1
899,2025-01-10,8,1,2,41.3,2
900,2025-01-10,8,1,8,5.0,1
901,2025-01-10,8,1,7,29.2,2
902,2025-01-10,8,1,1,5.4,1
903,2025-01-10,8,2,3,43.4,1
904,2025-01-10,8,2,2,37.7,1
905,2025-01-10,8,2,1,13.1,1
906,2025-01-10,8,3,3,24.4,1
907,2025-01-10,8,3,1,14.2,2
908,2025-01-10,8,3,2,20.4,1
909,2025-01-10,8,3,4,26.5,1
910,2025-01-10,9,1,2,81.1,2
911,2025-01-10,9,2,1,2.8,1
912,2025-01-10,9,2,5,11.3,1
913,2025-01-10,10,1,4,14.3,1
914,2025-01-10,10,2,1,1.9,1
915,2025-01-10,10,2,4,7.5,1
916,2025-01-10,10,3,8,14.0,2
917,2025-01-10,10,3,3,21.6,2
918,2025-01-10,10,3,1,8.1,2
919,2025-01-10,10,3,2,13.2,1
920,2025-01-10,10,3,4,40.9,1
921,2025-01-10,10,3,6,8.4,1
922,2025-01-10,11,1,3,29.3,2
923,2025-01-10,11,1,1,8.9,2
924,2025-01-10,11,1,7,8.1,1
925,2025-01-10,11,1,2,15.8,1
926,2025-01-10,11,2,6,16.7,1
927,2025-01-10,11,2,1,18.2,2
928,2025-01-10,11,2,7,5.5,1
929,2025-01-10,11,3,2,70.8,1
930,2025-01-10,11,3,1,16.6,2
931,2025-01-10,12,1,1,11.5,1
932,2025-01-10,12,3,3,15.2,1
933,2025-01-10,12,3,4,52.2,1
934,2025-01-11,1,1,1,17.3,1
935,2025-01-11,1,2,1,7.3,2
936,2025-01-11,1,2,3,16.6,1
937,2025-01-11,1,2,2,75.3,2
938,2025-01-11,1,3,3,18.4,1
939,2025-01-11,1,3,5,32.3,2
940,2025-01-11,1,3,7,15.3,1
941,2025-01-11,2,1,1,13.4,1
942,2025-01-11,2,1,3,3.0,1
943,2025-01-11,2,1,5,32.9,1
944,2025-01-11,2,2,2,206.5,5
945,2025-01-11,2,2,3,6.8,1
946,2025-01-11,2,2,6,30.2,1
947,2025-01-11,2,3,1,3.8,1
948,2025-01-11,2,3,7,22.2,1
949,2025-01-11,3,1,6,10.9,1
950,2025-01-11,3,1,3,12.1,1
951,2025-01-11,3,2,1,19.5,3
952,2025-01-11,3,2,3,14.1,2
953,2025-01-11,3,2,2,30.3,1
954,2025-01-11,3,3,4,72.9,1
955,2025-01-11,3,3,1,12.5,2
956,2025-01-11,3,3,5,10.7,1
957,2025-01-11,4,2,5,17.1,1
958,2025-01-11,4,3,7,13.9,1
959,2025-01-11,4,3,1,29.2,2
960,2025-01-11,4,3,4,54.9,1
961,2025-01-11,4,3,6,14.9,1
962,2025-01-11,5,1,2,63.1,2
963,2025-01-11,5,1,1,14.5,2
964,2025-01-11,5,1,5,10.6,1
965,2025-01-11,5,1,8,21.1,1
966,2025-01-11,5,2,2,71.5,3
967,2025-01-11,5,2,7,1.0,1
968,2025-01-11,5,2,6,12.5,1
969,2025-01-11,5,2,3,48.7,3
970,2025-01-11,5,2,1,13.0,2
971,2025-01-11,5,3,1,17.9,3
972,2025-01-11,5,3,2,15.4,1
973,2025-01-11,5,3,7,33.6,2
974,2025-01-11,6,1,1,20.3,3
975,2025-01-11,6,1,7,14.7,1
976,2025-01-11,6,2,2,5.9,1
977,2025-01-11,6,2,3,24.8,1
978,2025-01-11,6,2,1,20.9,1
979,2025-01-11,6,3,1,14.2,2
980,2025-01-11,6,3,3,110.9,3
981,2025-01-11,6,3,4,35.9,1
982,2025-01-11,6,3,6,15.6,1
983,2025-01-11,6,3,2,10.9,1
984,2025-01-11,7,1,5,4.2,1
985,2025-01-11,7,1,1,28.7,2
986,2025-01-11,7,1,2,55.2,2
987,2025-01-11,7,1,3,6.5,1
988,2025-01-11,7,2,2,16.2,1
989,2025-01-11,7,2,6,12.3,1
990,2025-01-11,7,2,7,30.0,1
991,2025-01-11,7,3,2,80.0,1
992,2025-01-11,7,3,1,21.7,2
993,2025-01-11,7,3,4,53.6,1
994,2025-01-11,7,3,6,46.4,1
995,2025-01-11,8,1,4,73.1,1
996,2025-01-11,8,1,1,7.0,1
997,2025-01-11,8,2,4,40.6,1
998,2025-01-11,8,2,1,9.4,1
999,2025-01-11,8,2,5,15.3,1
1000,2025-01-11,8,2,7,4.3,1
1001,2025-01-11,8,3,2,36.7,1
1002,2025-01-11,8,3,4,20.1,1
1003,2025-01-11,8,3,1,8.7,1
1004,2025-01-11,8,3,3,17.1,1
1005,2025-01-11,9,1,8,17.8,1
1006,2025-01-11,9,1,1,11.9,2
1007,2025-01-11,9,2,2,21.5,1
1008,2025-01-11,9,2,6,17.2,1
1009,2025-01-11,9,3,3,8.5,1
1010,2025-01-11,9,3,2,12.0,1
1011,2025-01-11,10,1,4,24.0,1
1012,2025-01-11,10,1,6,46.9,1
1013,2025-01-11,10,1,3,60.3,2
1014,2025-01-11,10,1,5,12.9,1
1015,2025-01-11,10,2,5,32.2,1
1016,2025-01-11,10,2,8,3.7,1
1017,2025-01-11,10,3,2,35.5,1
1018,2025-01-11,10,3,1,26.0,2
1019,2025-01-11,10,3,6,35.9,1
1020,2025-01-11,10,3,7,10.6,1
1021,2025-01-11,11,1,3,11.6,1
1022,2025-01-11,11,1,6,4.2,1
1023,2025-01-11,11,1,2,24.1,2
1024,2025-01-11,11,1,5,5.0,1
1025,2025-01-11,11,2,7,9.4,1
1026,2025-01-11,11,2,1,9.8,1
1027,2025-01-11,11,2,3,6.9,1
1028,2025-01-11,11,3,1,33.5,3
1029,2025-01-11,11,3,3,8.8,1
1030,2025-01-11,11,3,8,16.5,1
1031,2025-01-11,12,1,2,29.3,1
1032,2025-01-11,12,1,1,5.9,1
1033,2025-01-11,12,2,4,12.9,1
1034,2025-01-11,12,3,1,3.3,1
1035,2025-01-11,12,3,3,28.9,1
1036,2025-01-12,1,1,1,23.9,2
1037,2025-01-12,1,2,6,108.2,2
1038,2025-01-12,1,2,4,22.1,1
1039,2025-01-12,1,3,8,10.9,1
1040,2025-01-12,1,3,1,8.8,1
1041,2025-01-12,1,3,4,14.5,1
1042,2025-01-12,1,3,5,6.8,1
1043,2025-01-12,1,3,2,23.1,1
1044,2025-01-12,2,1,3,11.7,1
1045,2025-01-12,2,1,1,8.9,1
1046,2025-01-12,2,1,4,27.5,1
1047,2025-01-12,2,2,4,62.2,1
1048,2025-01-12,2,2,2,22.0,1
1049,2025-01-12,2,3,1,8.2,1
1050,2025-01-12,2,3,2,9.2,1
1051,2025-01-12,2,3,3,13.8,1
1052,2025-01-12,2,3,6,61.7,1
1053,2025-01-12,2,3,7,11.8,1
1054,2025-01-12,3,1,2,83.3,1
1055,2025-01-12,3,1,6,36.0,1
1056,2025-01-12,3,1,1,13.4,1
1057,2025-01-12,3,2,1,15.4,1
1058,2025-01-12,3,2,7,14.0,1
1059,2025-01-12,3,2,2,27.1,1
1060,2025-01-12,3,2,3,1.1,1
1061,2025-01-12,3,3,4,80.0,1
1062,2025-01-12,3,3,1,78.5,8
1063,2025-01-12,3,3,3,11.8,1
1064,2025-01-12,4,1,2,18.3,1
1065,2025-01-12,4,1,3,21.9,1
1066,2025-01-12,4,1,1,18.5,1
1067,2025-01-12,4,2,4,27.3,1
1068,2025-01-12,4,3,4,31.4,1
1069,2025-01-12,4,3,5,13.5,1
1070,2025-01-12,4,3,3,8.8,1
1071,2025-01-12,4,3,1,8.6,1
1072,2025-01-12,4,3,2,39.4,1
1073,2025-01-12,4,3,8,2.1,1
1074,2025-01-12,5,1,1,21.7,2
1075,2025-01-12,5,1,5,28.9,1
1076,2025-01-12,5,1,2,14.4,1
1077,2025-01-12,5,2,1,6.8,1
1078,2025-01-12,5,3,3,11.1,1
1079,2025-01-12,5,3,1,7.2,1
1080,2025-01-12,5,3,2,22.6,1
1081,2025-01-12,6,1,7,20.9,2
1082,2025-01-12,6,1,1,8.0,1
1083,2025-01-12,6,2,5,7.0,1
1084,2025-01-12,6,2,1,28.0,2
1085,2025-01-12,6,2,7,25.9,1
1086,2025-01-12,6,3,2,19.4,1
1087,2025-01-12,7,1,3,46.4,3
1088,2025-01-12,7,1,4,68.9,1
1089,2025-01-12,7,1,1,6.7,1
1090,2025-01-12,7,1,2,34.2,1
1091,2025-01-12,7,2,4,22.6,1
1092,2025-01-12,7,2,6,39.4,2
1093,2025-01-12,7,2,5,23.6,1
1094,2025-01-12,7,3,4,129.7,3
1095,2025-01-12,7,3,8,12.8,2
1096,2025-01-12,7,3,1,30.7,3
1097,2025-01-12,7,3,7,3.8,1
1098,2025-01-12,7,3,5,24.5,1
1099,2025-01-12,8,1,4,38.7,1
1100,2025-01-12,8,1,5,30.9,1
1101,2025-01-12,8,2,1,23.4,2
1102,2025-01-12,8,2,6,68.6,1
1103,2025-01-12,8,2,5,19.6,1
1104,2025-01-12,8,3,5,14.5,2
1105,2025-01-12,8,3,1,28.4,4
1106,2025-01-12,8,3,2,17.0,1
1107,2025-01-12,9,1,1,5.7,1
1108,2025-01-12,9,2,1,6.6,1
1109,2025-01-12,9,2,5,24.1,1
1110,2025-01-12,9,3,8,9.9,1
1111,2025-01-12,9,3,5,2.4,1
1112,2025-01-12,9,3,2,82.7,2
1113,2025-01-12,9,3,3,18.3,2
1114,2025-01-12,10,1,4,42.8,1
1115,2025-01-12,10,2,2,54.2,2
1116,2025-01-12,10,2,7,3.8,1
1117,2025-01-12,10,2,3,7.7,2
1118,2025-01-12,10,3,6,35.3,1
1119,2025-01-12,10,3,2,209.6,1
1120,2025-01-12,11,1,4,53.1,2
1121,2025-01-12,11,1,1,18.7,2
1122,2025-01-12,11,1,6,15.2,1
1123,2025-01-12,11,1,3,6.2,1
1124,2025-01-12,11,2,3,14.1,2
1125,2025-01-12,11,2,5,22.1,1
1126,2025-01-12,11,2,1,12.4,1
1127,2025-01-12,11,3,10,33.1,1
1128,2025-01-12,11,3,3,9.9,1
1129,2025-01-12,11,3,2,144.1,1
1130,2025-01-12,11,3,4,98.7,2
1131,2025-01-12,11,3,1,19.0,2
1132,2025-01-12,11,3,7,14.8,1
1133,2025-01-12,12,1,1,40.9,2
1134,2025-01-12,12,1,3,7.9,1
1135,2025-01-12,12,1,2,42.8,1
1136,2025-01-12,12,2,5,26.2,1
1137,2025-01-12,12,2,1,3.3,1
1138,2025-01-12,12,3,2,24.8,1
1139,2025-01-12,12,3,1,6.3,1
1140,2025-01-12,12,3,6,83.9,1
1141,2025-01-13,1,1,6,3.6,1
1142,2025-01-13,1,1,3,49.1,2
1143,2025-01-13,1,2,4,99.0,3
1144,2025-01-13,1,2,3,8.1,1
1145,2025-01-13,1,2,1,4.0,1
1146,2025-01-13,1,3,5,15.6,2
1147,2025-01-13,1,3,2,9.4,1
1148,2025-01-13,1,3,6,54.4,1
1149,2025-01-13,1,3,1,7.9,1
1150,2025-01-13,2,1,2,23.4,1
1151,2025-01-13,2,1,1,12.4,1
1152,2025-01-13,2,1,4,19.9,1
1153,2025-01-13,2,1,3,28.8,1
1154,2025-01-13,2,1,5,23.2,1
1155,2025-01-13,2,2,1,31.4,2
1156,2025-01-13,2,2,2,66.3,2
1157,2025-01-13,2,3,6,21.1,1
1158,2025-01-13,2,3,1,7.0,1
1159,2025-01-13,2,3,2,16.6,1
1160,2025-01-13,3,1,1,15.8,2
1161,2025-01-13,3,1,2,19.5,2
1162,2025-01-13,3,1,3,8.8,1
1163,2025-01-13,3,1,8,13.6,1
1164,2025-01-13,3,1,6,76.6,1
1165,2025-01-13,3,2,3,26.3,3
1166,2025-01-13,3,2,4,66.1,1
1167,2025-01-13,3,2,1,5.9,1
1168,2025-01-13,3,3,10,22.9,1
1169,2025-01-13,3,3,1,15.9,1
1170,2025-01-13,3,3,8,18.6,1
1171,2025-01-13,3,3,6,32.0,1
1172,2025-01-13,3,3,5,19.2,1
1173,2025-01-13,3,3,2,53.6,2
1174,2025-01-13,3,3,3,29.1,1
1175,2025-01-13,4,2,1,23.1,1
1176,2025-01-13,4,2,2,38.4,2
1177,2025-01-13,4,2,3,35.9,1
1178,2025-01-13,4,3,1,12.7,1
1179,2025-01-13,4,3,2,65.5,1
1180,2025-01-13,4,3,3,18.0,1
1181,2025-01-13,5,1,3,11.1,1
1182,2025-01-13,5,1,1,2.7,1
1183,2025-01-13,5,1,2,10.8,1
1184,2025-01-13,5,3,2,38.5,3
1185,2025-01-13,5,3,3,9.4,1
1186,2025-01-13,6,1,3,4.3,1
1187,2025-01-13,6,1,2,21.8,1
1188,2025-01-13,6,2,8,28.7,1
1189,2025-01-13,6,2,2,15.5,1
1190,2025-01-13,6,2,1,20.3,1
1191,2025-01-13,6,3,5,24.1,2
1192,2025-01-13,6,3,7,19.1,1
1193,2025-01-13,7,1,1,19.7,2
1194,2025-01-13,7,1,6,57.9,2
1195,2025-01-13,7,1,2,52.5,1
1196,2025-01-13,7,1,5,2.2,1
1197,2025-01-13,7,2,8,11.8,1
1198,2025-01-13,7,2,1,5.5,1
1199,2025-01-13,7,2,2,6.4,1
1200,2025-01-13,7,3,1,38.3,3
1201,2025-01-13,7,3,8,6.6,1
1202,2025-01-13,7,3,3,21.3,1
1203,2025-01-13,7,3,4,46.2,1
1204,2025-01-13,8,2,2,35.5,3
1205,2025-01-13,8,2,5,11.1,1
1206,2025-01-13,8,2,1,16.6,1
1207,2025-01-13,8,2,8,4.4,1
1208,2025-01-13,8,2,6,23.2,2
1209,2025-01-13,8,3,1,9.3,2
1210,2025-01-13,8,3,4,16.4,2
1211,2025-01-13,8,3,3,41.1,3
1212,2025-01-13,9,1,6,57.6,1
1213,2025-01-13,9,2,6,51.7,1
1214,2025-01-13,9,3,1,6.1,1
1215,2025-01-13,9,3,7,12.5,1
1216,2025-01-13,9,3,2,15.4,1
1217,2025-01-13,10,1,2,20.1,1
1218,2025-01-13,10,1,3,18.8,1
1219,2025-01-13,10,1,8,18.0,1
1220,2025-01-13,10,2,2,5.8,1
1221,2025-01-13,10,2,5,12.6,1
1222,2025-01-13,10,2,1,9.8,1
1223,2025-01-13,10,3,6,14.4,1
1224,2025-01-13,11,1,8,10.6,1
1225,2025-01-13,11,1,3,16.6,1
1226,2025-01-13,11,1,1,24.3,3
1227,2025-01-13,11,1,6,13.1,1
1228,2025-01-13,11,1,5,7.8,1
1229,2025-01-13,11,2,7,24.9,2
1230,2025-01-13,11,2,1,8.6,1
1231,2025-01-13,11,2,5,6.5,1
1232,2025-01-13,11,3,2,84.6,2
1233,2025-01-13,11,3,4,28.7,1
1234,2025-01-13,11,3,1,23.2,1
1235,2025-01-13,11,3,7,6.7,1
1236,2025-01-13,12,1,1,5.6,1
1237,2025-01-13,12,1,4,10.6,1
1238,2025-01-13,12,1,6,7.4,1
1239,2025-01-13,12,2,1,9.2,2
1240,2025-01-13,12,2,5,3.6,1
1241,2025-01-13,12,3,2,62.0,1
1242,2025-01-14,1,1,1,3.6,1
1243,2025-01-14,1,1,5,24.5,1
1244,2025-01-14,1,1,2,27.6,1
1245,2025-01-14,1,2,1,9.4,2
1246,2025-01-14,1,3,2,42.9,2
1247,2025-01-14,1,3,1,15.6,1
1248,2025-01-14,1,3,3,15.4,1
1249,2025-01-14,2,1,6,50.2,1
1250,2025-01-14,2,1,5,19.5,1
1251,2025-01-14,2,2,4,19.3,1
1252,2025-01-14,2,2,5,49.0,1
1253,2025-01-14,2,2,6,16.7,1
1254,2025-01-14,2,2,1,10.0,1
1255,2025-01-14,2,2,3,23.1,1
1256,2025-01-14,2,2,2,24.0,1
1257,2025-01-14,2,3,10,41.1,1
1258,2025-01-14,2,3,6,20.1,1
1259,2025-01-14,2,3,3,25.1,2
1260,2025-01-14,2,3,1,3.3,1
1261,2025-01-14,2,3,8,11.3,1
1262,2025-01-14,2,3,2,20.8,1
1263,2025-01-14,3,1,6,18.8,1
1264,2025-01-14,3,1,4,41.1,1
1265,2025-01-14,3,1,3,14.9,1
1266,2025-01-14,3,1,1,17.7,1
1267,2025-01-14,3,1,8,21.5,1
1268,2025-01-14,3,2,1,22.1,3
1269,2025-01-14,3,2,2,3.8,1
1270,2025-01-14,3,2,5,37.5,2
1271,2025-01-14,3,2,8,22.7,1
1272,2025-01-14,3,3,1,60.9,3
1273,2025-01-14,3,3,6,69.5,2
1274,2025-01-14,3,3,7,22.0,1
1275,2025-01-14,3,3,4,38.6,1
1276,2025-01-14,3,3,8,6.0,1
1277,2025-01-14,4,2,1,18.4,1
1278,2025-01-14,4,2,6,31.0,1
1279,2025-01-14,4,3,4,3.5,1
1280,2025-01-14,4,3,2,81.1,3
1281,2025-01-14,5,1,3,41.7,3
1282,2025-01-14,5,1,2,15.3,1
1283,2025-01-14,5,2,5,3.5,1
1284,2025-01-14,5,2,4,43.0,1
1285,2025-01-14,5,2,1,35.1,1
1286,2025-01-14,5,2,2,19.8,1
1287,2025-01-14,5,2,7,11.5,1
1288,2025-01-14,5,3,3,15.9,2
1289,2025-01-14,5,3,5,18.8,1
1290,2025-01-14,5,3,2,94.6,3
1291,2025-01-14,5,3,1,26.1,3
1292,2025-01-14,6,1,1,22.1,2
1293,2025-01-14,6,1,2,8.7,1
1294,2025-01-14,6,1,3,12.6,1
1295,2025-01-14,6,2,3,45.3,2
1296,2025-01-14,6,2,1,9.3,1
1297,2025-01-14,6,2,2,63.6,1
1298,2025-01-14,6,2,8,6.8,1
1299,2025-01-14,6,3,2,22.3,1
1300,2025-01-14,7,1,1,23.0,2
1301,2025-01-14,7,1,5,16.0,1
1302,2025-01-14,7,1,8,16.1,2
1303,2025-01-14,7,2,1,23.0,3
1304,2025-01-14,7,2,4,115.8,2
1305,2025-01-14,7,2,6,23.8,1
1306,2025-01-14,7,2,7,3.2,1
1307,2025-01-14,7,3,4,43.0,1
1308,2025-01-14,7,3,1,8.5,1
1309,2025-01-14,7,3,8,2.9,1
1310,2025-01-14,7,3,3,22.5,1
1311,2025-01-14,8,1,1,11.7,1
