ProductionKey,Date,MachineKey,ShiftKey,Planned Minutes,Run Minutes,Ideal Minutes,Units Produced,Units Good
457,2025-01-13,9,1,480.0,422.4,374.9,1184,1166
458,2025-01-13,9,2,480.0,428.3,382.2,1207,1190
459,2025-01-13,9,3,480.0,446.0,387.6,1224,1211
460,2025-01-13,10,1,480.0,423.1,364.8,1459,1438
461,2025-01-13,10,2,480.0,451.8,388.5,1554,1524
462,2025-01-13,10,3,480.0,465.6,393.0,1572,1528
463,2025-01-13,11,1,480.0,407.6,335.4,1150,1119
464,2025-01-13,11,2,480.0,440.0,374.2,1283,1253
465,2025-01-13,11,3,480.0,336.8,280.6,962,937
466,2025-01-13,12,1,480.0,456.4,401.9,1507,1486
467,2025-01-13,12,2,480.0,467.2,415.2,1557,1544
468,2025-01-13,12,3,480.0,418.0,357.1,1339,1313
469,2025-01-14,1,1,480.0,424.3,385.2,1926,1902
470,2025-01-14,1,2,480.0,470.6,425.0,2125,2095
471,2025-01-14,1,3,480.0,406.1,357.0,1785,1777
472,2025-01-14,2,1,480.0,410.3,354.4,1772,1755
473,2025-01-14,2,2,480.0,337.9,296.6,1483,1464
474,2025-01-14,2,3,438.9,358.3,312.0,1560,1533
475,2025-01-14,3,1,480.0,366.0,298.6,1327,1309
476,2025-01-14,3,2,480.0,393.9,331.4,1473,1445
477,2025-01-14,3,3,480.0,283.0,228.2,1014,991
478,2025-01-14,4,1,480.0,480.0,439.4,2775,2742
479,2025-01-14,4,2,480.0,430.6,391.1,2470,2447
480,2025-01-14,4,3,480.0,395.4,344.1,2173,2159
481,2025-01-14,5,1,480.0,423.0,368.9,1054,1036
482,2025-01-14,5,2,480.0,367.1,310.1,886,871
483,2025-01-14,5,3,480.0,324.6,264.9,757,742
484,2025-01-14,6,1,480.0,436.6,377.6,1079,1062
485,2025-01-14,6,2,480.0,355.0,294.0,840,824
486,2025-01-14,6,3,480.0,457.7,381.5,1090,1071
487,2025-01-14,7,1,480.0,424.9,354.4,886,861
488,2025-01-14,7,2,480.0,314.2,257.2,643,626
489,2025-01-14,7,3,480.0,403.1,321.6,804,780
490,2025-01-14,8,1,480.0,391.1,330.8,863,844
491,2025-01-14,8,2,480.0,437.0,367.6,959,935
492,2025-01-14,8,3,480.0,389.3,315.1,822,806
493,2025-01-14,9,1,480.0,419.7,373.0,1178,1156
494,2025-01-14,9,2,480.0,480.0,425.0,1342,1321
495,2025-01-14,9,3,480.0,422.4,358.5,1132,1115
496,2025-01-14,10,1,480.0,453.6,395.2,1581,1541
497,2025-01-14,10,2,480.0,415.2,363.0,1452,1430
498,2025-01-14,10,3,480.0,452.9,384.5,1538,1509
499,2025-01-14,11,1,480.0,469.3,401.3,1376,1345
500,2025-01-14,11,2,480.0,375.0,323.2,1108,1088
501,2025-01-14,11,3,480.0,400.9,338.0,1159,1134
502,2025-01-14,12,1,480.0,417.6,372.0,1395,1366
503,2025-01-14,12,2,480.0,405.2,354.1,1328,1315
504,2025-01-14,12,3,480.0,451.6,389.9,1462,1435
505,2025-01-15,1,1,480.0,452.4,391.2,1956,1909
506,2025-01-15,1,2,480.0,480.0,417.0,2085,2059
507,2025-01-15,1,3,456.3,405.1,350.2,1751,1721
508,2025-01-15,2,1,480.0,449.8,408.2,2041,2001
509,2025-01-15,2,2,480.0,480.0,423.4,2117,2103
510,2025-01-15,2,3,480.0,463.7,385.0,1925,1891
511,2025-01-15,3,1,480.0,405.9,328.9,1462,1434
512,2025-01-15,3,2,480.0,429.4,362.2,1610,1580
513,2025-01-15,3,3,480.0,284.1,233.3,1037,1017
514,2025-01-15,4,1,480.0,452.5,407.9,2576,2553
515,2025-01-15,4,2,480.0,475.0,439.9,2778,2760
516,2025-01-15,4,3,480.0,459.6,406.0,2564,2538
517,2025-01-15,5,1,480.0,361.1,313.6,896,883
518,2025-01-15,5,2,480.0,360.7,309.8,885,873
519,2025-01-15,5,3,480.0,399.3,332.1,949,928
520,2025-01-15,6,1,480.0,431.4,374.9,1071,1051
521,2025-01-15,6,2,480.0,382.1,322.0,920,900
522,2025-01-15,6,3,480.0,324.0,270.6,773,759
523,2025-01-15,7,1,480.0,409.4,328.4,821,804
524,2025-01-15,7,2,480.0,463.5,377.2,943,916
525,2025-01-15,7,3,480.0,352.8,278.4,696,677
526,2025-01-15,8,1,333.5,270.0,229.6,599,590
527,2025-01-15,8,2,480.0,429.8,357.3,932,917
528,2025-01-15,8,3,480.0,338.0,286.0,746,728
529,2025-01-15,9,1,480.0,427.8,393.6,1243,1224
530,2025-01-15,9,2,480.0,469.9,418.0,1320,1307
531,2025-01-15,9,3,480.0,349.3,305.3,964,954
532,2025-01-15,10,1,480.0,475.5,417.5,1670,1638
533,2025-01-15,10,2,480.0,471.9,411.8,1647,1611
534,2025-01-15,10,3,480.0,384.2,336.0,1344,1323
535,2025-01-15,11,1,480.0,365.4,301.3,1033,1012
536,2025-01-15,11,2,480.0,473.8,413.0,1416,1375
537,2025-01-15,11,3,480.0,225.4,187.0,641,628
538,2025-01-15,12,1,480.0,410.4,354.4,1329,1306
539,2025-01-15,12,2,480.0,345.5,308.3,1156,1141
540,2025-01-15,12,3,443.9,429.3,362.7,1360,1340
541,2025-01-16,1,1,480.0,455.9,405.0,2025,2002
542,2025-01-16,1,2,480.0,468.3,416.6,2083,2061
543,2025-01-16,1,3,480.0,457.5,382.6,1913,1885
544,2025-01-16,2,1,480.0,466.6,427.0,2135,2110
545,2025-01-16,2,2,480.0,440.6,392.2,1961,1935
546,2025-01-16,2,3,480.0,438.8,371.2,1856,1820
547,2025-01-16,3,1,480.0,349.9,290.7,1292,1265
548,2025-01-16,3,2,480.0,451.8,376.9,1675,1633
549,2025-01-16,3,3,480.0,322.4,259.4,1153,1122
550,2025-01-16,4,1,480.0,446.0,398.5,2517,2480
551,2025-01-16,4,2,480.0,442.3,410.6,2593,2563
552,2025-01-16,4,3,480.0,433.4,390.6,2467,2456
553,2025-01-16,5,1,480.0,420.8,367.9,1051,1030
554,2025-01-16,5,2,480.0,354.5,316.1,903,890
555,2025-01-16,5,3,447.4,408.1,335.3,958,944
556,2025-01-16,6,1,480.0,315.6,265.3,758,740
557,2025-01-16,6,2,480.0,393.0,333.2,952,932
558,2025-01-16,6,3,436.3,385.2,322.4,921,910
559,2025-01-16,7,1,480.0,442.1,362.4,906,883
560,2025-01-16,7,2,480.0,295.5,228.4,571,554
561,2025-01-16,7,3,480.0,350.7,278.8,697,677
562,2025-01-16,8,1,480.0,405.7,336.6,878,856
563,2025-01-16,8,2,480.0,438.6,382.6,998,981
564,2025-01-16,8,3,480.0,406.7,322.0,840,824
565,2025-01-16,9,1,480.0,473.0,432.6,1366,1344
566,2025-01-16,9,2,480.0,480.0,434.5,1372,1350
567,2025-01-16,9,3,480.0,439.2,380.3,1201,1187
568,2025-01-16,10,1,480.0,442.7,392.8,1571,1548
569,2025-01-16,10,2,480.0,452.4,398.8,1595,1576
570,2025-01-16,10,3,480.0,341.4,295.8,1183,1160
571,2025-01-16,11,1,480.0,385.7,326.1,1118,1090
572,2025-01-16,11,2,480.0,461.4,388.8,1333,1302
573,2025-01-16,11,3,480.0,459.7,378.6,1298,1270
574,2025-01-16,12,1,480.0,458.5,394.1,1478,1461
575,2025-01-16,12,2,480.0,450.1,408.0,1530,1517
576,2025-01-16,12,3,480.0,442.4,377.9,1417,1394
577,2025-01-17,1,1,480.0,304.3,274.6,1373,1362
578,2025-01-17,1,2,480.0,429.3,385.6,1928,1904
579,2025-01-17,1,3,480.0,425.3,368.2,1841,1828
580,2025-01-17,2,1,480.0,454.0,385.6,1928,1899
581,2025-01-17,2,2,480.0,404.9,350.2,1751,1720
582,2025-01-17,2,3,480.0,394.6,332.4,1662,1640
583,2025-01-17,3,1,480.0,437.2,371.9,1653,1621
584,2025-01-17,3,2,480.0,267.6,220.1,978,955
585,2025-01-17,3,3,480.0,410.7,324.4,1442,1410
586,2025-01-17,4,1,480.0,444.0,406.0,2564,2540
587,2025-01-17,4,2,480.0,477.0,434.1,2742,2720
588,2025-01-17,4,3,480.0,423.2,383.6,2423,2386
589,2025-01-17,5,1,480.0,467.2,406.4,1161,1146
590,2025-01-17,5,2,480.0,470.5,401.1,1146,1129
591,2025-01-17,5,3,480.0,385.4,323.1,923,908
592,2025-01-17,6,1,480.0,418.3,359.4,1027,1005
593,2025-01-17,6,2,480.0,474.7,409.5,1170,1145
594,2025-01-17,6,3,480.0,404.3,337.4,964,951
595,2025-01-17,7,1,480.0,412.2,333.2,833,811
596,2025-01-17,7,2,480.0,410.6,334.0,835,816
597,2025-01-17,7,3,480.0,364.0,292.8,732,711
598,2025-01-17,8,1,480.0,309.5,254.9,665,653
599,2025-01-17,8,2,480.0,469.1,396.0,1033,1017
600,2025-01-17,8,3,480.0,279.2,233.4,609,597
601,2025-01-17,9,1,480.0,455.0,411.4,1299,1277
602,2025-01-17,9,2,480.0,465.8,403.4,1274,1255
603,2025-01-17,9,3,480.0,415.8,369.2,1166,1143
604,2025-01-17,10,1,480.0,407.7,346.8,1387,1360
605,2025-01-17,10,2,480.0,384.6,335.0,1340,1313
606,2025-01-17,10,3,480.0,414.7,350.5,1402,1377
607,2025-01-17,11,1,480.0,350.7,302.5,1037,1014
608,2025-01-17,11,2,480.0,401.6,329.9,1131,1110
609,2025-01-17,11,3,480.0,363.0,295.5,1013,985
610,2025-01-17,12,1,480.0,379.9,325.6,1221,1204
611,2025-01-17,12,2,480.0,459.0,402.7,1510,1483
612,2025-01-17,12,3,480.0,434.7,368.0,1380,1354
613,2025-01-18,1,1,480.0,466.7,428.2,2141,2123
614,2025-01-18,1,2,480.0,480.0,426.0,2130,2103
615,2025-01-18,1,3,480.0,444.8,387.6,1938,1908
616,2025-01-18,2,1,480.0,461.7,399.0,1995,1963
617,2025-01-18,2,2,480.0,375.9,333.2,1666,1644
618,2025-01-18,2,3,480.0,407.9,356.2,1781,1752
619,2025-01-18,3,1,480.0,403.9,347.6,1545,1501
620,2025-01-18,3,2,480.0,322.2,261.4,1162,1131
621,2025-01-18,3,3,480.0,313.3,253.8,1128,1105
622,2025-01-18,4,1,480.0,416.2,382.2,2414,2386
623,2025-01-18,4,2,480.0,469.0,433.2,2736,2690
624,2025-01-18,4,3,480.0,456.5,412.9,2608,2584
625,2025-01-18,5,1,480.0,403.7,362.6,1036,1015
626,2025-01-18,5,2,480.0,470.8,412.3,1178,1154
627,2025-01-18,5,3,480.0,263.6,221.2,632,620
628,2025-01-18,6,1,480.0,312.1,267.1,763,747
629,2025-01-18,6,2,480.0,480.0,402.5,1150,1130
630,2025-01-18,6,3,480.0,395.5,326.9,934,913
631,2025-01-18,7,1,480.0,405.3,337.6,844,823
632,2025-01-18,7,2,480.0,344.8,281.6,704,684
633,2025-01-18,7,3,480.0,405.3,328.0,820,798
634,2025-01-18,8,1,480.0,469.4,392.9,1025,1002
635,2025-01-18,8,2,480.0,432.2,370.7,967,942
636,2025-01-18,8,3,480.0,421.0,343.1,895,876
637,2025-01-18,9,1,480.0,345.6,300.8,950,929
638,2025-01-18,9,2,480.0,477.1,435.1,1374,1355
639,2025-01-18,9,3,480.0,328.8,287.9,909,901
640,2025-01-18,10,1,480.0,462.0,397.5,1590,1562
641,2025-01-18,10,2,480.0,471.2,413.5,1654,1629
642,2025-01-18,10,3,480.0,452.8,375.8,1503,1471
643,2025-01-18,11,1,480.0,376.3,317.9,1090,1066
644,2025-01-18,11,2,480.0,363.7,314.7,1079,1055
645,2025-01-18,11,3,480.0,416.1,332.5,1140,1119
646,2025-01-18,12,1,480.0,473.7,405.9,1522,1508
647,2025-01-18,12,2,480.0,436.6,378.7,1420,1399
648,2025-01-18,12,3,480.0,365.0,308.3,1156,1142
649,2025-01-19,1,1,480.0,480.0,432.0,2160,2136
650,2025-01-19,1,2,480.0,426.7,385.8,1929,1900
651,2025-01-19,1,3,480.0,480.0,398.4,1992,1968
652,2025-01-19,2,1,480.0,480.0,429.0,2145,2105
653,2025-01-19,2,2,480.0,414.5,372.0,1860,1836
654,2025-01-19,2,3,480.0,451.3,388.2,1941,1912
655,2025-01-19,3,1,480.0,448.4,361.6,1607,1572
656,2025-01-19,3,2,480.0,436.3,359.8,1599,1558
657,2025-01-19,3,3,480.0,413.2,335.0,1489,1462
658,2025-01-19,4,1,480.0,480.0,444.4,2807,2791
659,2025-01-19,4,2,480.0,424.5,374.3,2364,2334
660,2025-01-19,4,3,480.0,468.7,415.1,2622,2583
661,2025-01-19,5,1,480.0,468.4,408.1,1166,1138
662,2025-01-19,5,2,480.0,324.0,283.5,810,796
663,2025-01-19,5,3,480.0,408.7,333.9,954,940
664,2025-01-19,6,1,480.0,337.6,290.1,829,811
665,2025-01-19,6,2,480.0,321.8,278.6,796,782
666,2025-01-19,6,3,480.0,328.5,277.9,794,781
667,2025-01-19,7,1,480.0,275.2,228.4,571,557
668,2025-01-19,7,2,480.0,451.2,367.6,919,890
669,2025-01-19,7,3,480.0,229.1,180.0,450,439
670,2025-01-19,8,1,480.0,327.8,282.1,736,723
671,2025-01-19,8,2,480.0,379.9,315.5,823,807
672,2025-01-19,8,3,480.0,356.1,294.4,768,755
673,2025-01-19,9,1,480.0,427.3,386.6,1221,1200
674,2025-01-19,9,2,480.0,442.3,399.6,1262,1246
675,2025-01-19,9,3,452.1,315.1,283.1,894,884
676,2025-01-19,10,1,480.0,434.6,373.0,1492,1467
677,2025-01-19,10,2,480.0,458.2,388.0,1552,1541
678,2025-01-19,10,3,441.5,330.1,283.8,1135,1117
679,2025-01-19,11,1,480.0,429.7,360.5,1236,1205
680,2025-01-19,11,2,480.0,448.8,398.1,1365,1329
681,2025-01-19,11,3,480.0,384.7,323.8,1110,1080
682,2025-01-19,12,1,480.0,399.0,345.1,1294,1275
683,2025-01-19,12,2,480.0,417.1,357.9,1342,1333
684,2025-01-19,12,3,480.0,371.0,313.9,1177,1162
685,2025-01-20,1,1,480.0,447.0,387.8,1939,1915
686,2025-01-20,1,2,480.0,480.0,423.0,2115,2086
687,2025-01-20,1,3,480.0,388.5,343.0,1715,1691
688,2025-01-20,2,1,480.0,457.6,404.2,2021,1992
689,2025-01-20,2,2,480.0,446.9,392.0,1960,1932
690,2025-01-20,2,3,480.0,455.9,382.2,1911,1880
691,2025-01-20,3,1,480.0,371.0,303.3,1348,1321
692,2025-01-20,3,2,480.0,313.8,262.4,1166,1144
693,2025-01-20,3,3,480.0,174.7,140.4,624,612
694,2025-01-20,4,1,480.0,420.0,386.5,2441,2421
695,2025-01-20,4,2,480.0,480.0,433.0,2735,2722
696,2025-01-20,4,3,480.0,347.7,314.4,1986,1962
697,2025-01-20,5,1,480.0,391.1,336.0,960,945
698,2025-01-20,5,2,480.0,480.0,408.8,1168,1146
699,2025-01-20,5,3,480.0,459.2,381.9,1091,1070
700,2025-01-20,6,1,480.0,421.3,364.4,1041,1016
701,2025-01-20,6,2,480.0,461.6,397.2,1135,1114
702,2025-01-20,6,3,480.0,357.7,298.9,854,840
703,2025-01-20,7,1,480.0,426.7,347.2,868,840
704,2025-01-20,7,2,480.0,362.8,297.2,743,722
705,2025-01-20,7,3,480.0,383.0,300.4,751,731
706,2025-01-20,8,1,480.0,298.3,263.7,688,676
707,2025-01-20,8,2,480.0,404.9,347.3,906,890
708,2025-01-20,8,3,480.0,334.8,287.5,750,733
709,2025-01-20,9,1,480.0,460.5,416.4,1315,1293
710,2025-01-20,9,2,480.0,338.8,310.6,981,966
711,2025-01-20,9,3,480.0,329.1,287.9,909,896
712,2025-01-20,10,1,480.0,425.9,373.5,1494,1483
713,2025-01-20,10,2,480.0,431.5,384.2,1537,1503
714,2025-01-20,10,3,480.0,380.8,314.0,1256,1233
715,2025-01-20,11,1,480.0,468.8,395.5,1356,1328
716,2025-01-20,11,2,480.0,306.4,266.6,914,889
717,2025-01-20,11,3,480.0,197.7,167.1,573,561
718,2025-01-20,12,1,480.0,480.0,428.3,1606,1579
719,2025-01-20,12,2,480.0,322.8,279.2,1047,1036
720,2025-01-20,12,3,480.0,319.1,269.1,1009,996
721,2025-01-21,1,1,480.0,341.2,306.2,1531,1502
722,2025-01-21,1,2,480.0,480.0,424.0,2120,2093
723,2025-01-21,1,3,480.0,422.7,365.2,1826,1792
724,2025-01-21,2,1,480.0,405.0,347.2,1736,1716
725,2025-01-21,2,2,480.0,451.6,389.2,1946,1919
726,2025-01-21,2,3,480.0,371.7,316.2,1581,1558
727,2025-01-21,3,1,255.9,149.6,123.5,549,535
728,2025-01-21,3,2,480.0,387.7,322.4,1433,1407
729,2025-01-21,3,3,480.0,308.4,250.2,1112,1088
730,2025-01-21,4,1,480.0,480.0,440.0,2779,2762
731,2025-01-21,4,2,480.0,435.7,402.8,2544,2516
732,2025-01-21,4,3,480.0,475.8,411.2,2597,2581
733,2025-01-21,5,1,480.0,386.8,329.0,940,925
734,2025-01-21,5,2,480.0,358.2,311.5,890,879
735,2025-01-21,5,3,480.0,412.0,343.0,980,956
736,2025-01-21,6,1,480.0,397.7,340.6,973,953
737,2025-01-21,6,2,480.0,400.7,324.4,927,910
738,2025-01-21,6,3,480.0,429.0,331.4,947,927
739,2025-01-21,7,1,480.0,327.8,262.4,656,645
740,2025-01-21,7,2,480.0,437.0,362.8,907,890
741,2025-01-21,7,3,480.0,268.4,216.0,540,527
742,2025-01-21,8,1,480.0,399.6,335.4,875,853
743,2025-01-21,8,2,480.0,374.1,315.9,824,804
744,2025-01-21,8,3,480.0,324.2,259.9,678,664
745,2025-01-21,9,1,480.0,470.0,413.6,1306,1286
746,2025-01-21,9,2,480.0,472.6,435.7,1376,1366
747,2025-01-21,9,3,480.0,444.3,394.6,1246,1227
748,2025-01-21,10,1,310.8,310.8,269.5,1078,1062
749,2025-01-21,10,2,480.0,463.3,399.0,1596,1556
750,2025-01-21,10,3,480.0,413.7,362.0,1448,1418
751,2025-01-21,11,1,257.1,100.7,85.2,292,286
752,2025-01-21,11,2,480.0,387.6,332.2,1139,1107
753,2025-01-21,11,3,480.0,428.2,350.6,1202,1175
754,2025-01-21,12,1,480.0,458.2,406.9,1526,1505
755,2025-01-21,12,2,480.0,445.2,397.3,1490,1459
756,2025-01-21,12,3,480.0,419.7,359.2,1347,1331
757,2025-01-22,1,1,480.0,425.7,375.8,1879,1860
758,2025-01-22,1,2,480.0,466.0,419.6,2098,2074
759,2025-01-22,1,3,480.0,464.4,390.8,1954,1922
760,2025-01-22,2,1,480.0,441.6,400.4,2002,1973
761,2025-01-22,2,2,480.0,468.3,418.4,2092,2064
762,2025-01-22,2,3,480.0,364.3,309.4,1547,1524
763,2025-01-22,3,1,480.0,441.9,388.1,1725,1699
764,2025-01-22,3,2,480.0,458.6,396.4,1762,1722
765,2025-01-22,3,3,480.0,347.0,283.9,1262,1228
766,2025-01-22,4,1,480.0,480.0,432.2,2730,2703
767,2025-01-22,4,2,480.0,445.5,402.6,2543,2497
768,2025-01-22,4,3,480.0,445.4,390.6,2467,2435
769,2025-01-22,5,1,480.0,440.4,377.6,1079,1052
770,2025-01-22,5,2,480.0,424.3,365.8,1045,1027
771,2025-01-22,5,3,480.0,378.4,315.0,900,886
772,2025-01-22,6,1,480.0,406.3,343.4,981,957
773,2025-01-22,6,2,480.0,399.4,357.7,1022,996
774,2025-01-22,6,3,480.0,315.3,262.9,751,738
775,2025-01-22,7,1,480.0,451.8,371.6,929,910
776,2025-01-22,7,2,480.0,279.6,236.0,590,571
777,2025-01-22,7,3,480.0,393.0,316.8,792,767
778,2025-01-22,8,1,480.0,406.5,349.6,912,898
779,2025-01-22,8,2,480.0,275.8,230.4,601,587
780,2025-01-22,8,3,480.0,282.5,230.0,600,588
781,2025-01-22,9,1,480.0,475.1,430.4,1359,1338
782,2025-01-22,9,2,480.0,428.4,391.7,1237,1216
783,2025-01-22,9,3,480.0,395.3,355.3,1122,1106
784,2025-01-22,10,1,480.0,469.3,412.5,1650,1625
785,2025-01-22,10,2,480.0,457.7,401.8,1607,1579
786,2025-01-22,10,3,480.0,420.4,349.2,1397,1376
787,2025-01-22,11,1,480.0,384.1,311.5,1068,1049
788,2025-01-22,11,2,480.0,459.8,395.2,1355,1317
789,2025-01-22,11,3,480.0,367.7,294.6,1010,984
790,2025-01-22,12,1,480.0,397.0,353.3,1325,1311
791,2025-01-22,12,2,480.0,346.7,301.9,1132,1115
792,2025-01-22,12,3,480.0,394.7,352.0,1320,1312
793,2025-01-23,1,1,480.0,396.8,350.2,1751,1722
794,2025-01-23,1,2,480.0,341.7,299.6,1498,1477
795,2025-01-23,1,3,480.0,426.9,364.0,1820,1783
796,2025-01-23,2,1,480.0,442.7,394.8,1974,1936
797,2025-01-23,2,2,480.0,480.0,423.0,2115,2091
798,2025-01-23,2,3,480.0,366.4,316.8,1584,1567
799,2025-01-23,3,1,480.0,413.2,331.0,1471,1431
800,2025-01-23,3,2,480.0,379.7,308.2,1370,1333
801,2025-01-23,3,3,480.0,293.2,231.5,1029,1005
802,2025-01-23,4,1,480.0,396.8,355.6,2246,2215
803,2025-01-23,4,2,480.0,480.0,422.1,2666,2639
804,2025-01-23,4,3,480.0,455.7,402.3,2541,2516
805,2025-01-23,5,1,480.0,430.7,371.0,1060,1044
806,2025-01-23,5,2,480.0,480.0,405.3,1158,1143
807,2025-01-23,5,3,480.0,346.0,292.2,835,821
808,2025-01-23,6,1,480.0,431.6,363.6,1039,1022
809,2025-01-23,6,2,480.0,422.1,361.6,1033,1012
810,2025-01-23,6,3,480.0,350.1,290.5,830,812
811,2025-01-23,7,1,480.0,403.7,328.0,820,800
812,2025-01-23,7,2,480.0,357.7,296.4,741,728
813,2025-01-23,7,3,480.0,455.4,364.8,912,888
814,2025-01-23,8,1,480.0,451.4,378.0,986,967
815,2025-01-23,8,2,480.0,445.5,378.4,987,968
816,2025-01-23,8,3,480.0,296.9,250.7,654,641
817,2025-01-23,9,1,480.0,405.6,367.0,1159,1145
818,2025-01-23,9,2,480.0,433.2,387.6,1224,1212
819,2025-01-23,9,3,480.0,363.0,306.5,968,951
820,2025-01-23,10,1,480.0,401.1,349.5,1398,1377
821,2025-01-23,10,2,480.0,409.7,363.8,1455,1439
822,2025-01-23,10,3,480.0,265.1,227.8,911,899
823,2025-01-23,11,1,480.0,275.6,229.8,788,770
824,2025-01-23,11,2,480.0,355.1,298.4,1023,996
825,2025-01-23,11,3,480.0,424.8,355.2,1218,1193
826,2025-01-23,12,1,480.0,480.0,412.0,1545,1528
827,2025-01-23,12,2,480.0,399.9,354.4,1329,1319
828,2025-01-23,12,3,480.0,385.0,331.5,1243,1228
829,2025-01-24,1,1,480.0,440.5,402.4,2012,1986
830,2025-01-24,1,2,480.0,416.0,375.4,1877,1857
831,2025-01-24,1,3,480.0,453.0,379.4,1897,1879
832,2025-01-24,2,1,480.0,454.9,400.2,2001,1976
833,2025-01-24,2,2,480.0,459.9,411.2,2056,2024
834,2025-01-24,2,3,480.0,455.1,370.8,1854,1835
835,2025-01-24,3,1,480.0,440.3,361.6,1607,1577
836,2025-01-24,3,2,480.0,389.5,316.6,1407,1388
837,2025-01-24,3,3,480.0,400.0,324.0,1440,1411
838,2025-01-24,4,1,480.0,466.7,434.8,2746,2706
839,2025-01-24,4,2,480.0,382.5,347.1,2192,2160
840,2025-01-24,4,3,437.7,368.3,326.5,2062,2034
841,2025-01-24,5,1,480.0,430.3,367.5,1050,1028
842,2025-01-24,5,2,480.0,458.0,384.3,1098,1080
843,2025-01-24,5,3,480.0,474.8,411.2,1175,1149
844,2025-01-24,6,1,480.0,376.4,317.8,908,889
845,2025-01-24,6,2,480.0,424.9,374.9,1071,1043
846,2025-01-24,6,3,480.0,372.6,302.4,864,844
847,2025-01-24,7,1,480.0,370.5,306.8,767,744
848,2025-01-24,7,2,480.0,379.1,301.6,754,738
849,2025-01-24,7,3,480.0,444.3,347.2,868,844
850,2025-01-24,8,1,480.0,400.1,343.9,897,879
851,2025-01-24,8,2,480.0,355.3,304.8,795,775
852,2025-01-24,8,3,480.0,305.1,252.2,658,645
853,2025-01-24,9,1,480.0,461.1,406.6,1284,1268
854,2025-01-24,9,2,480.0,468.9,420.2,1327,1300
855,2025-01-24,9,3,480.0,378.0,325.2,1027,1009
856,2025-01-24,10,1,480.0,381.3,329.8,1319,1303
857,2025-01-24,10,2,480.0,467.4,407.0,1628,1608
858,2025-01-24,10,3,480.0,462.2,376.2,1505,1477
859,2025-01-24,11,1,480.0,403.0,339.8,1165,1132
860,2025-01-24,11,2,480.0,425.8,363.7,1247,1221
861,2025-01-24,11,3,480.0,352.9,286.1,981,957
862,2025-01-24,12,1,480.0,405.2,364.0,1365,1352
863,2025-01-24,12,2,480.0,453.1,403.5,1513,1483
864,2025-01-24,12,3,480.0,429.9,359.5,1348,1324
865,2025-01-25,1,1,480.0,427.9,381.6,1908,1891
866,2025-01-25,1,2,480.0,458.2,415.4,2077,2063
867,2025-01-25,1,3,480.0,467.3,403.0,2015,1992
868,2025-01-25,2,1,480.0,354.1,314.6,1573,1554
869,2025-01-25,2,2,480.0,443.8,383.2,1916,1887
870,2025-01-25,2,3,480.0,293.9,249.8,1249,1227
871,2025-01-25,3,1,480.0,397.8,336.4,1495,1465
872,2025-01-25,3,2,480.0,325.6,271.6,1207,1173
873,2025-01-25,3,3,480.0,452.4,367.9,1635,1591
874,2025-01-25,4,1,480.0,465.7,421.5,2662,2637
875,2025-01-25,4,2,480.0,385.9,349.3,2206,2192
876,2025-01-25,4,3,449.8,424.3,376.7,2379,2344
877,2025-01-25,5,1,480.0,373.5,308.4,881,862
878,2025-01-25,5,2,480.0,456.9,401.1,1146,1128
879,2025-01-25,5,3,432.0,364.5,301.7,862,848
880,2025-01-25,6,1,480.0,473.3,394.1,1126,1114
881,2025-01-25,6,2,480.0,352.0,297.1,849,831
882,2025-01-25,6,3,480.0,456.7,369.6,1056,1036
883,2025-01-25,7,1,307.0,243.8,202.0,505,495
884,2025-01-25,7,2,480.0,415.1,340.4,851,835
885,2025-01-25,7,3,480.0,427.2,336.0,840,817
886,2025-01-25,8,1,480.0,288.1,241.1,629,616
887,2025-01-25,8,2,480.0,412.3,348.8,910,893
888,2025-01-25,8,3,480.0,333.3,275.6,719,703
889,2025-01-25,9,1,480.0,443.8,391.4,1236,1216
890,2025-01-25,9,2,480.0,462.3,418.9,1323,1314
891,2025-01-25,9,3,480.0,467.1,394.9,1247,1221
892,2025-01-25,10,1,480.0,480.0,424.8,1699,1665
893,2025-01-25,10,2,480.0,462.8,403.5,1614,1588
894,2025-01-25,10,3,480.0,301.0,254.8,1019,999
895,2025-01-25,11,1,480.0,376.3,328.1,1125,1102
896,2025-01-25,11,2,480.0,375.3,314.1,1077,1046
897,2025-01-25,11,3,480.0,269.8,221.4,759,740
898,2025-01-25,12,1,310.0,221.7,190.7,715,704
899,2025-01-25,12,2,480.0,425.0,369.9,1387,1367
900,2025-01-25,12,3,480.0,471.4,404.0,1515,1494
901,2025-01-26,1,1,480.0,471.4,418.0,2090,2069
902,2025-01-26,1,2,480.0,456.1,408.4,2042,2023
903,2025-01-26,1,3,480.0,396.3,345.0,1725,1707
904,2025-01-26,2,1,480.0,398.1,358.2,1791,1772
905,2025-01-26,2,2,480.0,407.6,360.0,1800,1787
906,2025-01-26,2,3,441.9,424.9,375.8,1879,1853
907,2025-01-26,3,1,480.0,407.4,343.4,1526,1492
908,2025-01-26,3,2,480.0,271.6,226.6,1007,985
909,2025-01-26,3,3,480.0,442.0,366.1,1627,1598
910,2025-01-26,4,1,480.0,480.0,425.9,2690,2658
911,2025-01-26,4,2,480.0,476.8,434.9,2747,2711
912,2025-01-26,4,3,480.0,471.3,418.0,2640,2625
913,2025-01-26,5,1,480.0,356.5,313.6,896,880
914,2025-01-26,5,2,480.0,473.2,399.4,1141,1118
