TimesheetKey,Week Start Date,EmployeeKey,ProjectKey,WorkLocationKey,Hours,Is Billable,Revenue,Cost
465,2025-10-06,2,30,1,22.2,False,0.0,1493.62
466,2025-10-13,2,13,2,3.6,True,538.2,242.21
467,2025-10-13,2,9,2,8.5,True,1270.75,571.88
468,2025-10-13,2,30,2,24.6,False,0.0,1655.09
469,2025-10-20,2,9,3,20.7,True,3094.65,1392.7
470,2025-10-20,2,30,3,16.8,False,0.0,1130.3
471,2025-10-27,2,9,1,14.8,True,2212.6,995.74
472,2025-10-27,2,30,1,24.4,False,0.0,1641.63
473,2025-11-03,2,28,1,11.4,True,1704.3,766.99
474,2025-11-03,2,13,1,2.4,True,358.8,161.47
475,2025-11-03,2,30,1,22.6,False,0.0,1520.53
476,2025-11-10,2,28,1,12.4,True,1853.8,834.27
477,2025-11-10,2,9,1,3.4,True,508.3,228.75
478,2025-11-10,2,30,1,18.8,False,0.0,1264.86
479,2025-11-17,2,9,2,12.5,True,1868.75,841.0
480,2025-11-17,2,7,2,2.2,True,328.9,148.02
481,2025-11-17,2,30,2,20.2,False,0.0,1359.06
482,2025-11-24,2,28,2,15.6,True,2332.2,1049.57
483,2025-11-24,2,30,2,21.0,False,0.0,1412.88
484,2025-12-01,2,13,2,11.9,True,1779.05,800.63
485,2025-12-01,2,30,2,17.7,False,0.0,1190.86
486,2025-12-08,2,28,2,10.5,True,1569.75,706.44
487,2025-12-08,2,9,2,3.2,True,478.4,215.3
488,2025-12-08,2,30,2,16.5,False,0.0,1110.12
489,2025-12-15,2,7,1,13.8,True,2063.1,928.46
490,2025-12-15,2,30,1,16.9,False,0.0,1137.03
491,2025-12-22,2,7,1,12.6,True,1883.7,847.73
492,2025-12-22,2,30,1,15.8,False,0.0,1063.02
493,2025-12-29,2,9,2,11.1,True,1659.45,746.81
494,2025-12-29,2,30,2,17.3,False,0.0,1163.94
495,2024-01-01,3,27,2,30.0,True,4290.0,1930.5
496,2024-01-01,3,4,2,5.9,False,0.0,379.66
497,2024-01-08,3,1,1,23.7,True,3389.1,1525.09
498,2024-01-08,3,4,1,7.2,False,0.0,463.32
499,2024-01-15,3,26,2,24.4,True,3489.2,1570.14
500,2024-01-15,3,4,2,9.3,False,0.0,598.46
501,2024-01-22,3,6,2,20.0,True,2860.0,1287.0
502,2024-01-22,3,2,2,1.5,True,214.5,96.52
503,2024-01-22,3,4,2,10.3,False,0.0,662.8
504,2024-01-29,3,1,2,22.4,True,3203.2,1441.44
505,2024-01-29,3,4,2,11.2,False,0.0,720.72
506,2024-02-05,3,6,2,28.3,True,4046.9,1821.1
507,2024-02-05,3,4,2,12.3,False,0.0,791.5
508,2024-02-12,3,20,1,4.7,True,672.1,302.44
509,2024-02-12,3,6,1,26.5,True,3789.5,1705.28
510,2024-02-12,3,4,1,5.4,False,0.0,347.49
511,2024-02-19,3,18,2,23.3,True,3331.9,1499.36
512,2024-02-19,3,4,2,13.8,False,0.0,888.03
513,2024-02-26,3,18,2,10.8,True,1544.4,694.98
514,2024-02-26,3,20,2,7.4,True,1058.2,476.19
515,2024-02-26,3,4,2,15.3,False,0.0,984.56
516,2024-03-04,3,26,2,24.4,True,3489.2,1570.14
517,2024-03-04,3,4,2,9.9,False,0.0,637.06
518,2024-03-11,3,6,3,25.9,True,3703.7,1666.66
519,2024-03-11,3,4,3,8.6,False,0.0,553.41
520,2024-03-18,3,18,2,25.6,True,3660.8,1647.36
521,2024-03-18,3,4,2,8.6,False,0.0,553.41
522,2024-03-25,3,3,2,23.3,True,3331.9,1499.36
523,2024-03-25,3,4,2,10.9,False,0.0,701.42
524,2024-04-01,3,18,1,28.0,True,4004.0,1801.8
525,2024-04-01,3,4,1,7.4,False,0.0,476.19
526,2024-04-08,3,2,2,18.7,True,2674.1,1203.34
527,2024-04-08,3,4,2,15.5,False,0.0,997.42
528,2024-04-15,3,6,1,26.3,True,3760.9,1692.4
529,2024-04-15,3,4,1,10.5,False,0.0,675.68
530,2024-04-22,3,6,2,20.6,True,2945.8,1325.61
531,2024-04-22,3,20,2,2.9,True,414.7,186.61
532,2024-04-22,3,4,2,11.4,False,0.0,733.59
533,2024-04-29,3,1,2,25.3,True,3617.9,1628.05
534,2024-04-29,3,4,2,12.4,False,0.0,797.94
535,2024-05-06,3,2,2,23.6,True,3374.8,1518.66
536,2024-05-06,3,4,2,13.7,False,0.0,881.59
537,2024-05-13,3,18,1,24.4,True,3489.2,1570.14
538,2024-05-13,3,4,1,8.9,False,0.0,572.71
539,2024-05-20,3,3,2,30.4,True,4347.2,1956.24
540,2024-05-20,3,4,2,10.2,False,0.0,656.37
541,2024-05-27,3,20,2,21.8,True,3117.4,1402.83
542,2024-05-27,3,4,2,12.0,False,0.0,772.2
543,2024-06-03,3,1,2,14.5,True,2073.5,933.08
544,2024-06-03,3,27,2,10.2,True,1458.6,656.37
545,2024-06-03,3,4,2,9.7,False,0.0,624.19
546,2024-06-10,3,20,2,18.1,True,2588.3,1164.73
547,2024-06-10,3,18,2,5.4,True,772.2,347.49
548,2024-06-10,3,4,2,10.4,False,0.0,669.24
549,2024-06-17,3,18,2,24.3,True,3474.9,1563.7
550,2024-06-17,3,4,2,7.9,False,0.0,508.36
551,2024-06-24,3,18,1,22.6,True,3231.8,1454.31
552,2024-06-24,3,4,1,10.9,False,0.0,701.42
553,2024-07-01,3,6,2,1.4,True,200.2,90.09
554,2024-07-01,3,3,2,12.8,True,1830.4,823.68
555,2024-07-01,3,4,2,5.1,False,0.0,328.18
556,2024-07-08,3,18,1,13.7,True,1959.1,881.59
557,2024-07-08,3,4,1,6.1,False,0.0,392.54
558,2024-07-15,3,18,1,15.1,True,2159.3,971.68
559,2024-07-15,3,4,1,4.4,False,0.0,283.14
560,2024-07-22,3,6,1,13.1,True,1873.3,842.98
561,2024-07-22,3,4,1,4.4,False,0.0,283.14
562,2024-07-29,3,6,2,13.6,True,1944.8,875.16
563,2024-07-29,3,4,2,7.5,False,0.0,482.62
564,2024-08-05,3,2,2,23.4,True,3346.2,1505.79
565,2024-08-05,3,4,2,9.9,False,0.0,637.06
566,2024-08-12,3,3,2,26.4,True,3775.2,1698.84
567,2024-08-12,3,4,2,10.0,False,0.0,643.5
568,2024-08-19,3,26,1,11.4,True,1630.2,733.59
569,2024-08-19,3,2,1,13.3,True,1901.9,855.86
570,2024-08-19,3,4,1,13.2,False,0.0,849.42
571,2024-08-26,3,2,2,26.2,True,3746.6,1685.97
572,2024-08-26,3,4,2,10.5,False,0.0,675.68
573,2024-09-02,3,27,1,27.8,True,3975.4,1788.93
574,2024-09-02,3,4,1,9.3,False,0.0,598.46
575,2024-09-09,3,18,2,28.9,True,4132.7,1859.71
576,2024-09-09,3,4,2,9.7,False,0.0,624.19
577,2024-09-16,3,27,2,22.6,True,3231.8,1454.31
578,2024-09-16,3,20,2,5.9,True,843.7,379.66
579,2024-09-16,3,4,2,11.9,False,0.0,765.76
580,2024-09-23,3,26,2,13.3,True,1901.9,855.86
581,2024-09-23,3,27,2,13.0,True,1859.0,836.55
582,2024-09-23,3,4,2,10.3,False,0.0,662.8
583,2024-09-30,3,18,2,24.9,True,3560.7,1602.31
584,2024-09-30,3,4,2,10.6,False,0.0,682.11
585,2024-10-07,3,2,1,12.3,True,1758.9,791.5
586,2024-10-07,3,20,1,14.7,True,2102.1,945.94
587,2024-10-07,3,4,1,10.5,False,0.0,675.68
588,2024-10-14,3,26,2,28.5,True,4075.5,1833.98
589,2024-10-14,3,4,2,7.9,False,0.0,508.36
590,2024-10-21,3,2,1,5.1,True,729.3,328.18
591,2024-10-21,3,1,1,16.0,True,2288.0,1029.6
592,2024-10-21,3,4,1,13.7,False,0.0,881.59
593,2024-10-28,3,1,2,11.4,True,1630.2,733.59
594,2024-10-28,3,26,2,13.4,True,1916.2,862.29
595,2024-10-28,3,4,2,11.2,False,0.0,720.72
596,2024-11-04,3,2,1,21.1,True,3017.3,1357.78
597,2024-11-04,3,26,1,9.0,True,1287.0,579.15
598,2024-11-04,3,4,1,7.1,False,0.0,456.88
599,2024-11-11,3,27,2,27.8,True,3975.4,1788.93
600,2024-11-11,3,4,2,11.2,False,0.0,720.72
601,2024-11-18,3,3,2,26.7,True,3818.1,1718.14
602,2024-11-18,3,4,2,8.4,False,0.0,540.54
603,2024-11-25,3,6,2,3.3,True,471.9,212.35
604,2024-11-25,3,2,2,19.1,True,2731.3,1229.08
605,2024-11-25,3,4,2,9.7,False,0.0,624.19
606,2024-12-02,3,20,2,4.3,True,614.9,276.7
607,2024-12-02,3,18,2,14.8,True,2116.4,952.38
608,2024-12-02,3,4,2,9.9,False,0.0,637.06
609,2024-12-09,3,27,3,3.9,True,557.7,250.96
610,2024-12-09,3,3,3,17.8,True,2545.4,1145.43
611,2024-12-09,3,4,3,8.0,False,0.0,514.8
612,2024-12-16,3,3,2,15.3,True,2187.9,984.56
613,2024-12-16,3,27,2,2.5,True,357.5,160.88
614,2024-12-16,3,4,2,11.8,False,0.0,759.33
615,2024-12-23,3,2,2,20.1,True,2874.3,1293.44
616,2024-12-23,3,4,2,11.6,False,0.0,746.46
617,2024-12-30,3,2,2,20.2,True,2888.6,1299.87
618,2024-12-30,3,4,2,11.3,False,0.0,727.16
619,2025-01-06,3,2,1,23.5,True,3360.5,1512.22
620,2025-01-06,3,4,1,10.5,False,0.0,675.68
621,2025-01-13,3,2,2,21.9,True,3131.7,1409.26
622,2025-01-13,3,4,2,13.0,False,0.0,836.55
623,2025-01-20,3,1,2,28.4,True,4061.2,1827.54
624,2025-01-20,3,4,2,8.5,False,0.0,546.97
625,2025-01-27,3,26,2,11.0,True,1573.0,707.85
626,2025-01-27,3,2,2,8.7,True,1244.1,559.84
627,2025-01-27,3,4,2,9.8,False,0.0,630.63
628,2025-02-03,3,27,2,7.9,True,1129.7,508.36
629,2025-02-03,3,1,2,14.5,True,2073.5,933.08
630,2025-02-03,3,4,2,12.0,False,0.0,772.2
631,2025-02-10,3,1,1,24.8,True,3546.4,1595.88
632,2025-02-10,3,4,1,14.5,False,0.0,933.08
633,2025-02-17,3,6,1,24.4,True,3489.2,1570.14
634,2025-02-17,3,4,1,10.3,False,0.0,662.8
635,2025-02-24,3,27,2,21.7,True,3103.1,1396.39
636,2025-02-24,3,4,2,14.6,False,0.0,939.51
637,2025-03-03,3,1,1,13.5,True,1930.5,868.72
638,2025-03-03,3,6,1,9.3,True,1329.9,598.46
639,2025-03-03,3,4,1,13.6,False,0.0,875.16
640,2025-03-10,3,2,1,17.2,True,2459.6,1106.82
641,2025-03-10,3,6,1,11.9,True,1701.7,765.76
642,2025-03-10,3,4,1,5.2,False,0.0,334.62
643,2025-03-17,3,20,2,22.4,True,3203.2,1441.44
644,2025-03-17,3,4,2,10.5,False,0.0,675.68
645,2025-03-24,3,26,2,17.1,True,2445.3,1100.38
646,2025-03-24,3,4,2,15.3,False,0.0,984.56
647,2025-03-31,3,20,2,12.8,True,1830.4,823.68
648,2025-03-31,3,26,2,10.5,True,1501.5,675.68
649,2025-03-31,3,4,2,14.4,False,0.0,926.64
650,2025-04-07,3,27,2,25.0,True,3575.0,1608.75
651,2025-04-07,3,4,2,7.4,False,0.0,476.19
652,2025-04-14,3,3,2,28.4,True,4061.2,1827.54
653,2025-04-14,3,4,2,9.2,False,0.0,592.02
654,2025-04-21,3,26,1,22.8,True,3260.4,1467.18
655,2025-04-21,3,3,1,4.6,True,657.8,296.01
656,2025-04-21,3,4,1,8.1,False,0.0,521.23
657,2025-04-28,3,20,2,23.8,True,3403.4,1531.53
658,2025-04-28,3,4,2,11.5,False,0.0,740.02
659,2025-05-05,3,26,2,20.1,True,2874.3,1293.44
660,2025-05-05,3,27,2,4.5,True,643.5,289.58
661,2025-05-05,3,4,2,10.9,False,0.0,701.42
662,2025-05-12,3,6,2,7.4,True,1058.2,476.19
663,2025-05-12,3,20,2,15.6,True,2230.8,1003.86
664,2025-05-12,3,4,2,11.7,False,0.0,752.89
665,2025-05-19,3,6,1,24.1,True,3446.3,1550.84
666,2025-05-19,3,4,1,10.5,False,0.0,675.68
667,2025-05-26,3,3,1,28.7,True,4104.1,1846.84
668,2025-05-26,3,4,1,7.7,False,0.0,495.49
669,2025-06-02,3,26,1,25.7,True,3675.1,1653.79
670,2025-06-02,3,4,1,5.9,False,0.0,379.66
671,2025-06-09,3,20,2,24.2,True,3460.6,1557.27
672,2025-06-09,3,4,2,7.6,False,0.0,489.06
673,2025-06-16,3,27,2,21.6,True,3088.8,1389.96
674,2025-06-16,3,4,2,11.4,False,0.0,733.59
675,2025-06-23,3,20,1,1.0,True,143.0,64.35
676,2025-06-23,3,6,1,20.6,True,2945.8,1325.61
677,2025-06-23,3,4,1,10.1,False,0.0,649.93
678,2025-06-30,3,2,2,26.1,True,3732.3,1679.54
679,2025-06-30,3,4,2,8.4,False,0.0,540.54
680,2025-07-07,3,26,1,10.9,True,1558.7,701.42
681,2025-07-07,3,18,1,5.8,True,829.4,373.23
682,2025-07-07,3,4,1,6.0,False,0.0,386.1
683,2025-07-14,3,18,2,13.7,True,1959.1,881.59
684,2025-07-14,3,4,2,7.3,False,0.0,469.75
685,2025-07-21,3,6,2,14.1,True,2016.3,907.33
686,2025-07-21,3,4,2,7.9,False,0.0,508.36
687,2025-07-28,3,26,2,10.4,True,1487.2,669.24
688,2025-07-28,3,18,2,5.5,True,786.5,353.92
689,2025-07-28,3,4,2,5.6,False,0.0,360.36
690,2025-08-04,3,20,2,22.4,True,3203.2,1441.44
691,2025-08-04,3,4,2,7.3,False,0.0,469.75
692,2025-08-11,3,27,1,17.3,True,2473.9,1113.25
693,2025-08-11,3,4,1,8.5,False,0.0,546.97
694,2025-08-18,3,18,2,23.8,True,3403.4,1531.53
695,2025-08-18,3,4,2,11.1,False,0.0,714.28
696,2025-08-25,3,26,2,22.7,True,3246.1,1460.74
697,2025-08-25,3,4,2,11.3,False,0.0,727.16
698,2025-09-01,3,18,2,25.3,True,3617.9,1628.05
699,2025-09-01,3,4,2,11.5,False,0.0,740.02
700,2025-09-08,3,26,2,24.8,True,3546.4,1595.88
701,2025-09-08,3,4,2,10.4,False,0.0,669.24
702,2025-09-15,3,2,2,9.2,True,1315.6,592.02
703,2025-09-15,3,3,2,17.0,True,2431.0,1093.95
704,2025-09-15,3,4,2,12.0,False,0.0,772.2
705,2025-09-22,3,2,2,8.0,True,1144.0,514.8
706,2025-09-22,3,27,2,17.6,True,2516.8,1132.56
707,2025-09-22,3,4,2,14.5,False,0.0,933.08
708,2025-09-29,3,2,2,22.6,True,3231.8,1454.31
709,2025-09-29,3,4,2,13.2,False,0.0,849.42
710,2025-10-06,3,18,2,32.4,True,4633.2,2084.94
711,2025-10-06,3,4,2,6.6,False,0.0,424.71
712,2025-10-13,3,2,2,21.2,True,3031.6,1364.22
713,2025-10-13,3,20,2,0.9,True,128.7,57.92
714,2025-10-13,3,4,2,12.1,False,0.0,778.63
715,2025-10-20,3,6,1,26.3,True,3760.9,1692.4
716,2025-10-20,3,4,1,11.3,False,0.0,727.16
717,2025-10-27,3,27,1,25.4,True,3632.2,1634.49
718,2025-10-27,3,4,1,10.4,False,0.0,669.24
719,2025-11-03,3,2,1,23.8,True,3403.4,1531.53
720,2025-11-03,3,4,1,10.1,False,0.0,649.93
721,2025-11-10,3,27,3,28.6,True,4089.8,1840.41
722,2025-11-10,3,4,3,7.3,False,0.0,469.75
723,2025-11-17,3,18,2,27.9,True,3989.7,1795.36
724,2025-11-17,3,4,2,10.0,False,0.0,643.5
725,2025-11-24,3,26,2,28.3,True,4046.9,1821.1
726,2025-11-24,3,4,2,10.7,False,0.0,688.54
727,2025-12-01,3,20,2,23.8,True,3403.4,1531.53
728,2025-12-01,3,4,2,6.8,False,0.0,437.58
729,2025-12-08,3,18,2,19.8,True,2831.4,1274.13
730,2025-12-08,3,4,2,9.7,False,0.0,624.19
731,2025-12-15,3,1,2,12.8,True,1830.4,823.68
732,2025-12-15,3,18,2,5.8,True,829.4,373.23
733,2025-12-15,3,4,2,7.2,False,0.0,463.32
734,2025-12-22,3,26,2,20.9,True,2988.7,1344.91
735,2025-12-22,3,4,2,7.7,False,0.0,495.49
736,2025-12-29,3,3,2,19.8,True,2831.4,1274.13
737,2025-12-29,3,4,2,6.0,False,0.0,386.1
738,2024-01-01,4,7,2,13.2,True,1973.4,888.1
739,2024-01-01,4,9,2,3.2,True,478.4,215.3
740,2024-01-01,4,30,2,18.7,False,0.0,1258.14
741,2024-01-08,4,13,2,12.2,True,1823.9,820.82
742,2024-01-08,4,7,2,6.4,True,956.8,430.59
743,2024-01-08,4,30,2,17.9,False,0.0,1204.31
744,2024-01-15,4,9,1,11.1,True,1659.45,746.81
745,2024-01-15,4,13,1,6.8,True,1016.6,457.5
746,2024-01-15,4,30,1,14.8,False,0.0,995.74
747,2024-01-22,4,13,2,16.3,True,2436.85,1096.66
748,2024-01-22,4,7,2,1.9,True,284.05,127.83
749,2024-01-22,4,30,2,16.9,False,0.0,1137.03
750,2024-01-29,4,7,2,19.2,True,2870.4,1291.78
751,2024-01-29,4,30,2,14.0,False,0.0,941.92
752,2024-02-05,4,7,3,7.7,True,1151.15,518.06
753,2024-02-05,4,9,3,16.0,True,2392.0,1076.48
754,2024-02-05,4,30,3,15.3,False,0.0,1029.38
755,2024-02-12,4,13,1,18.6,True,2780.7,1251.41
756,2024-02-12,4,30,1,16.2,False,0.0,1089.94
757,2024-02-19,4,28,2,19.9,True,2975.05,1338.87
758,2024-02-19,4,30,2,17.8,False,0.0,1197.58
759,2024-02-26,4,9,1,21.1,True,3154.45,1419.61
760,2024-02-26,4,30,1,16.1,False,0.0,1083.21
761,2024-03-04,4,7,2,3.8,True,568.1,255.66
762,2024-03-04,4,9,2,14.0,True,2093.0,941.92
763,2024-03-04,4,30,2,19.7,False,0.0,1325.42
764,2024-03-11,4,28,2,17.3,True,2586.35,1163.94
765,2024-03-11,4,30,2,17.9,False,0.0,1204.31
766,2024-03-18,4,9,2,20.9,True,3124.55,1406.15
767,2024-03-18,4,30,2,13.7,False,0.0,921.74
768,2024-03-25,4,13,2,25.0,True,3737.5,1682.0
769,2024-03-25,4,30,2,14.2,False,0.0,955.38
770,2024-04-01,4,9,1,22.2,True,3318.9,1493.62
771,2024-04-01,4,30,1,10.7,False,0.0,719.9
772,2024-04-08,4,9,2,23.4,True,3498.3,1574.35
773,2024-04-08,4,30,2,16.1,False,0.0,1083.21
774,2024-04-15,4,9,2,21.7,True,3244.15,1459.98
775,2024-04-15,4,30,2,18.0,False,0.0,1211.04
776,2024-04-22,4,9,1,17.4,True,2601.3,1170.67
777,2024-04-22,4,30,1,15.5,False,0.0,1042.84
778,2024-04-29,4,13,2,16.3,True,2436.85,1096.66
779,2024-04-29,4,30,2,17.4,False,0.0,1170.67
780,2024-05-06,4,13,1,13.5,True,2018.25,908.28
781,2024-05-06,4,9,1,6.7,True,1001.65,450.78
782,2024-05-06,4,30,1,17.8,False,0.0,1197.58
783,2024-05-13,4,13,2,21.8,True,3259.1,1466.7
784,2024-05-13,4,30,2,15.9,False,0.0,1069.75
785,2024-05-20,4,9,1,17.9,True,2676.05,1204.31
786,2024-05-20,4,30,1,15.4,False,0.0,1036.11
787,2024-05-27,4,13,2,20.9,True,3124.55,1406.15
788,2024-05-27,4,30,2,13.5,False,0.0,908.28
789,2024-06-03,4,7,2,19.8,True,2960.1,1332.14
790,2024-06-03,4,30,2,15.2,False,0.0,1022.66
791,2024-06-10,4,7,1,16.7,True,2496.65,1123.58
792,2024-06-10,4,30,1,15.7,False,0.0,1056.3
793,2024-06-17,4,13,1,14.5,True,2167.75,975.56
794,2024-06-17,4,30,1,16.8,False,0.0,1130.3
795,2024-06-24,4,7,2,2.5,True,373.75,168.2
796,2024-06-24,4,28,2,12.1,True,1808.95,814.09
797,2024-06-24,4,30,2,17.7,False,0.0,1190.86
798,2024-07-01,4,7,2,11.2,True,1674.4,753.54
799,2024-07-01,4,30,2,9.4,False,0.0,632.43
800,2024-07-08,4,9,2,10.3,True,1539.85,692.98
801,2024-07-08,4,30,2,9.8,False,0.0,659.34
802,2024-07-15,4,28,1,11.9,True,1779.05,800.63
803,2024-07-15,4,30,1,8.2,False,0.0,551.7
804,2024-07-22,4,13,1,10.4,True,1554.8,699.71
805,2024-07-22,4,30,1,9.6,False,0.0,645.89
806,2024-07-29,4,28,1,10.2,True,1524.9,686.26
807,2024-07-29,4,30,1,9.1,False,0.0,612.25
808,2024-08-05,4,7,2,17.5,True,2616.25,1177.4
809,2024-08-05,4,9,2,2.7,True,403.65,181.66
810,2024-08-05,4,30,2,14.1,False,0.0,948.65
811,2024-08-12,4,28,2,17.1,True,2556.45,1150.49
812,2024-08-12,4,30,2,16.9,False,0.0,1137.03
813,2024-08-19,4,28,2,18.9,True,2825.55,1271.59
814,2024-08-19,4,30,2,17.1,False,0.0,1150.49
815,2024-08-26,4,7,2,16.8,True,2511.6,1130.3
816,2024-08-26,4,30,2,16.3,False,0.0,1096.66
817,2024-09-02,4,28,2,18.8,True,2810.6,1264.86
818,2024-09-02,4,30,2,21.2,False,0.0,1426.34
819,2024-09-09,4,9,1,22.1,True,3303.95,1486.89
820,2024-09-09,4,30,1,19.5,False,0.0,1311.96
821,2024-09-16,4,28,1,21.5,True,3214.25,1446.52
822,2024-09-16,4,30,1,12.8,False,0.0,861.18
823,2024-09-23,4,9,1,23.4,True,3498.3,1574.35
824,2024-09-23,4,30,1,17.1,False,0.0,1150.49
825,2024-09-30,4,9,2,14.3,True,2137.85,962.1
826,2024-09-30,4,13,2,3.7,True,553.15,248.94
827,2024-09-30,4,30,2,19.2,False,0.0,1291.78
828,2024-10-07,4,13,2,20.1,True,3004.95,1352.33
829,2024-10-07,4,28,2,2.6,True,388.7,174.93
830,2024-10-07,4,30,2,17.1,False,0.0,1150.49
831,2024-10-14,4,13,1,24.4,True,3647.8,1641.63
832,2024-10-14,4,30,1,16.1,False,0.0,1083.21
833,2024-10-21,4,9,1,14.1,True,2107.95,948.65
834,2024-10-21,4,7,1,7.2,True,1076.4,484.42
835,2024-10-21,4,30,1,14.3,False,0.0,962.1
836,2024-10-28,4,13,1,4.4,True,657.8,296.03
837,2024-10-28,4,7,1,15.2,True,2272.4,1022.66
838,2024-10-28,4,30,1,14.8,False,0.0,995.74
839,2024-11-04,4,13,1,22.2,True,3318.9,1493.62
840,2024-11-04,4,30,1,18.2,False,0.0,1224.5
841,2024-11-11,4,9,1,16.3,True,2436.85,1096.66
842,2024-11-11,4,30,1,21.1,False,0.0,1419.61
843,2024-11-18,4,9,2,15.9,True,2377.05,1069.75
844,2024-11-18,4,30,2,20.7,False,0.0,1392.7
845,2024-11-25,4,9,2,15.3,True,2287.35,1029.38
846,2024-11-25,4,30,2,17.5,False,0.0,1177.4
847,2024-12-02,4,13,2,14.0,True,2093.0,941.92
848,2024-12-02,4,30,2,13.1,False,0.0,881.37
849,2024-12-09,4,7,2,6.6,True,986.7,444.05
850,2024-12-09,4,13,2,6.8,True,1016.6,457.5
851,2024-12-09,4,30,2,14.6,False,0.0,982.29
852,2024-12-16,4,9,1,3.2,True,478.4,215.3
853,2024-12-16,4,7,1,11.9,True,1779.05,800.63
854,2024-12-16,4,30,1,12.7,False,0.0,854.46
855,2024-12-23,4,9,2,16.8,True,2511.6,1130.3
856,2024-12-23,4,30,2,12.2,False,0.0,820.82
857,2024-12-30,4,9,2,12.1,True,1808.95,814.09
858,2024-12-30,4,28,2,1.2,True,179.4,80.74
859,2024-12-30,4,30,2,17.7,False,0.0,1190.86
860,2025-01-06,4,28,2,13.6,True,2033.2,915.01
861,2025-01-06,4,9,2,2.6,True,388.7,174.93
862,2025-01-06,4,30,2,19.1,False,0.0,1285.05
863,2025-01-13,4,9,1,18.4,True,2750.8,1237.95
864,2025-01-13,4,30,1,18.6,False,0.0,1251.41
865,2025-01-20,4,7,1,21.7,True,3244.15,1459.98
866,2025-01-20,4,30,1,16.6,False,0.0,1116.85
867,2025-01-27,4,28,2,18.6,True,2780.7,1251.41
868,2025-01-27,4,30,2,17.8,False,0.0,1197.58
869,2025-02-03,4,28,2,13.9,True,2078.05,935.19
870,2025-02-03,4,30,2,19.4,False,0.0,1305.23
871,2025-02-10,4,13,2,17.9,True,2676.05,1204.31
872,2025-02-10,4,30,2,15.6,False,0.0,1049.57
873,2025-02-17,4,28,1,15.6,True,2332.2,1049.57
874,2025-02-17,4,30,1,18.5,False,0.0,1244.68
875,2025-02-24,4,9,2,17.5,True,2616.25,1177.4
876,2025-02-24,4,30,2,17.6,False,0.0,1184.13
877,2025-03-03,4,13,1,19.3,True,2885.35,1298.5
878,2025-03-03,4,30,1,17.8,False,0.0,1197.58
879,2025-03-10,4,28,1,5.9,True,882.05,396.95
880,2025-03-10,4,7,1,11.1,True,1659.45,746.81
881,2025-03-10,4,30,1,18.6,False,0.0,1251.41
882,2025-03-17,4,7,1,5.0,True,747.5,336.4
883,2025-03-17,4,28,1,11.4,True,1704.3,766.99
884,2025-03-17,4,30,1,19.2,False,0.0,1291.78
885,2025-03-24,4,9,2,17.5,True,2616.25,1177.4
886,2025-03-24,4,30,2,17.5,False,0.0,1177.4
887,2025-03-31,4,28,2,18.1,True,2705.95,1217.77
888,2025-03-31,4,30,2,19.4,False,0.0,1305.23
889,2025-04-07,4,9,2,20.1,True,3004.95,1352.33
890,2025-04-07,4,30,2,15.4,False,0.0,1036.11
891,2025-04-14,4,9,1,18.0,True,2691.0,1211.04
892,2025-04-14,4,30,1,19.6,False,0.0,1318.69
893,2025-04-21,4,13,3,16.1,True,2406.95,1083.21
894,2025-04-21,4,30,3,17.9,False,0.0,1204.31
895,2025-04-28,4,7,3,20.7,True,3094.65,1392.7
896,2025-04-28,4,30,3,16.7,False,0.0,1123.58
897,2025-05-05,4,28,2,12.4,True,1853.8,834.27
898,2025-05-05,4,30,2,22.5,False,0.0,1513.8
899,2025-05-12,4,9,1,10.6,True,1584.7,713.17
900,2025-05-12,4,13,1,7.2,True,1076.4,484.42
901,2025-05-12,4,30,1,20.8,False,0.0,1399.42
902,2025-05-19,4,28,1,10.5,True,1569.75,706.44
903,2025-05-19,4,9,1,9.6,True,1435.2,645.89
904,2025-05-19,4,30,1,18.9,False,0.0,1271.59
905,2025-05-26,4,9,2,4.5,True,672.75,302.76
906,2025-05-26,4,13,2,12.5,True,1868.75,841.0
907,2025-05-26,4,30,2,18.3,False,0.0,1231.22
908,2025-06-02,4,7,1,8.4,True,1255.8,565.15
909,2025-06-02,4,9,1,5.2,True,777.4,349.86
910,2025-06-02,4,30,1,18.6,False,0.0,1251.41
911,2025-06-09,4,13,2,15.2,True,2272.4,1022.66
912,2025-06-09,4,30,2,17.8,False,0.0,1197.58
913,2025-06-16,4,28,1,17.9,True,2676.05,1204.31
914,2025-06-16,4,30,1,14.0,False,0.0,941.92
915,2025-06-23,4,7,2,14.4,True,2152.8,968.83
916,2025-06-23,4,28,2,1.1,True,164.45,74.01
917,2025-06-23,4,30,2,15.2,False,0.0,1022.66
918,2025-06-30,4,7,1,16.4,True,2451.8,1103.39
919,2025-06-30,4,30,1,19.9,False,0.0,1338.87
920,2025-07-07,4,28,1,5.8,True,867.1,390.22
921,2025-07-07,4,9,1,3.1,True,463.45,208.57
922,2025-07-07,4,30,1,10.1,False,0.0,679.53
923,2025-07-14,4,13,1,8.8,True,1315.6,592.06
924,2025-07-14,4,30,1,12.7,False,0.0,854.46
925,2025-07-21,4,13,2,8.5,True,1270.75,571.88
926,2025-07-21,4,30,2,12.0,False,0.0,807.36
927,2025-07-28,4,13,2,8.7,True,1300.65,585.34
928,2025-07-28,4,30,2,11.0,False,0.0,740.08
929,2025-08-04,4,9,2,10.5,True,1569.75,706.44
